time;     0,044 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0055 ;   0,0055; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,3; ;Gyro; -0,00000;  0,00000;  0,00000;; motors ;  804,6;  804,5;  804,5;  804,5 ;  ; 
time;     0,047 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0059 ;   0,0059; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,3; ;Gyro; -0,00000;  0,00000;  0,00000;; motors ;  804,9;  804,9;  804,8;  804,8 ;  ; 
time;     0,050 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0062 ;   0,0062; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,3; ;Gyro; -0,00000;  0,00000;  0,00000;; motors ;  805,2;  805,1;  805,1;  805,1 ;  ; 
time;     0,052 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0065 ;   0,0065; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,3; ;Gyro; -0,00000;  0,00000;  0,00000;; motors ;  805,4;  805,4;  805,3;  805,3 ;  ; 
time;     0,054 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0067 ;   0,0067; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,3; ;Gyro; -0,00000;  0,00000;  0,00000;; motors ;  805,6;  805,6;  805,5;  805,5 ;  ; 
time;     0,056 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0070 ;   0,0070; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,3; ;Gyro; -0,00000;  0,00000;  0,00000;; motors ;  805,8;  805,8;  805,7;  805,7 ;  ; 
time;     0,059 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0074 ;   0,0074; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,4; ;Gyro; -0,00049; -0,00198;  0,05224;; motors ;  806,1;  806,1;  806,0;  806,0 ;  ; 
time;     0,062 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0078 ;   0,0078; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,4; ;Gyro; -0,00052; -0,00208;  0,05485;; motors ;  806,5;  806,4;  806,4;  806,4 ;  ; 
time;     0,064 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0080 ;   0,0080; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,4; ;Gyro; -0,00052; -0,00208;  0,05498;; motors ;  806,7;  806,6;  806,6;  806,6 ;  ; 
time;     0,066 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0083 ;   0,0083; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,4; ;Gyro; -0,00052; -0,00208;  0,05499;; motors ;  806,9;  806,9;  806,8;  806,8 ;  ; 
time;     0,068 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0085 ;   0,0085; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,4; ;Gyro; -0,00052; -0,00208;  0,05499;; motors ;  807,1;  807,1;  807,0;  807,0 ;  ; 
time;     0,070 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0088 ;   0,0088; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,4; ;Gyro; -0,00052; -0,00208;  0,05499;; motors ;  807,3;  807,3;  807,2;  807,2 ;  ; 
time;     0,072 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0090 ;   0,0090; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,4; ;Gyro; -0,00052; -0,00208;  0,05499;; motors ;  807,5;  807,5;  807,4;  807,4 ;  ; 
time;     0,076 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0095 ;   0,0095; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,4; ;Gyro; -0,00052; -0,00208;  0,05499;; motors ;  807,8;  807,8;  807,7;  807,7 ;  ; 
time;     0,078 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0098 ;   0,0098; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,4; ;Gyro; -0,00003; -0,00010;  0,00275;; motors ;  808,1;  808,1;  808,0;  808,0 ;  ; 
time;     0,080 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0101 ;   0,0101; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,4; ;Gyro; -0,00000; -0,00001;  0,00014;; motors ;  808,4;  808,3;  808,2;  808,2 ;  ; 
time;     0,083 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0103 ;   0,0103; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,4; ;Gyro; -0,00000; -0,00000;  0,00001;; motors ;  808,6;  808,6;  808,5;  808,5 ;  ; 
time;     0,085 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0106 ;   0,0106; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,4; ;Gyro; -0,00000; -0,00000;  0,00000;; motors ;  808,8;  808,8;  808,7;  808,7 ;  ; 
time;     0,090 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0113 ;   0,0113; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,4; ;Gyro; -0,00000; -0,00000;  0,00000;; motors ;  809,3;  809,3;  809,2;  809,2 ;  ; 
time;     0,093 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0116 ;   0,0116; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,4; ;Gyro; -0,00000; -0,00000;  0,00000;; motors ;  809,6;  809,6;  809,5;  809,5 ;  ; 
time;     0,095 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0119 ;   0,0119; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,4; ;Gyro; -0,00000; -0,00000;  0,00000;; motors ;  809,9;  809,9;  809,8;  809,8 ;  ; 
time;     0,098 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0122 ;   0,0122; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,4; ;Gyro; -0,00000; -0,00000;  0,00000;; motors ;  810,2;  810,1;  810,0;  810,0 ;  ; 
time;     0,103 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0129 ;   0,0129; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,4; ;Gyro; -0,00000; -0,00000;  0,00000;; motors ;  810,7;  810,7;  810,6;  810,6 ;  ; 
time;     0,106 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0132 ;   0,0132; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,4; ;Gyro; -0,00000; -0,00000;  0,00000;; motors ;  811,0;  811,0;  810,8;  810,8 ;  ; 
