Time;      0,871026; ; Orientation;    0,301;   -0,283;   18,989;OrientationFilter;    0,265;   -0,244;   14,998;OrientationPrediction;    0,270;   -0,264;   16,984;Acceleration; -0,02500; -0,01300; -0,96500;AccelerationFilter; -0,02736; -0,00851; -0,96135;AccelerationPrediction; -0,02545; -0,00928; -0,96442;Gyro; -0,00429; -0,00449;  1,71282;GyroFilter;  0,02250; -0,02079;  1,76176;Magnetometer;    0,098;   -0,319;    0,615;MagnetometerFilter;    0,097;   -0,317;    0,611; ; 
Time;      0,890954; ; Orientation;    0,276;   -0,400;   20,846;OrientationFilter;    0,274;   -0,283;   16,966;OrientationPrediction;    0,277;   -0,341;   18,909;Acceleration; -0,02800; -0,00900; -0,95300;AccelerationFilter; -0,02701; -0,00950; -0,96041;AccelerationPrediction; -0,02777; -0,01107; -0,95620;Gyro; -0,02228; -0,10287;  1,62674;GyroFilter;  0,00819; -0,03395;  1,72497;Magnetometer;    0,098;   -0,319;    0,615;MagnetometerFilter;    0,097;   -0,318;    0,613; ; 
Time;      0,910954; ; Orientation;    0,381;   -0,427;   22,714;OrientationFilter;    0,296;   -0,335;   18,891;OrientationPrediction;    0,336;   -0,394;   20,794;Acceleration; -0,02400; -0,00600; -0,95500;AccelerationFilter; -0,02661; -0,00870; -0,95785;AccelerationPrediction; -0,02591; -0,00597; -0,95575;Gyro;  0,09231; -0,02360;  1,62999;GyroFilter;  0,01892; -0,04566;  1,68633;Magnetometer;    0,098;   -0,319;    0,615;MagnetometerFilter;    0,097;   -0,318;    0,614; ; 
Time;      0,931015; ; Orientation;    0,375;   -0,434;   24,594;OrientationFilter;    0,329;   -0,373;   20,796;OrientationPrediction;    0,367;   -0,393;   22,700;Acceleration; -0,03000; -0,01000; -0,97000;AccelerationFilter; -0,02676; -0,00842; -0,95971;AccelerationPrediction; -0,02746; -0,00937; -0,96630;Gyro; -0,00598; -0,00548;  1,63607;GyroFilter;  0,02862; -0,03321;  1,66501;Magnetometer;    0,098;   -0,319;    0,615;MagnetometerFilter;    0,098;   -0,319;    0,614; ; 
Time;      0,950991; ; Orientation;    0,368;   -0,439;   26,366;OrientationFilter;    0,346;   -0,399;   22,670;OrientationPrediction;    0,344;   -0,418;   24,523;Acceleration; -0,03100; -0,00800; -0,97000;AccelerationFilter; -0,02826; -0,00865; -0,96382;AccelerationPrediction; -0,03074; -0,00914; -0,96816;Gyro; -0,00571; -0,00511;  1,54775;GyroFilter;  0,01483; -0,02205;  1,63577;Magnetometer;    0,098;   -0,319;    0,615;MagnetometerFilter;    0,098;   -0,319;    0,614; ; 
Time;      0,971029; ; Orientation;    0,472;   -0,473;   28,126;OrientationFilter;    0,376;   -0,422;   24,500;OrientationPrediction;    0,424;   -0,448;   26,304;Acceleration; -0,03000; -0,01100; -0,95900;AccelerationFilter; -0,02916; -0,00899; -0,96409;AccelerationPrediction; -0,02895; -0,00922; -0,95990;Gyro;  0,09073; -0,02905;  1,53278;GyroFilter;  0,02590; -0,02006;  1,59757;Magnetometer;    0,098;   -0,319;    0,615;MagnetometerFilter;    0,098;   -0,319;    0,615; ; 
Time;      0,990968; ; Orientation;    0,435;   -0,591;   29,898;OrientationFilter;    0,407;   -0,466;   26,305;OrientationPrediction;    0,434;   -0,530;   28,104;Acceleration; -0,02100; -0,00600; -0,96600;AccelerationFilter; -0,02769; -0,00879; -0,96346;AccelerationPrediction; -0,02432; -0,00806; -0,96359;Gyro; -0,03239; -0,10322;  1,55142;GyroFilter;  0,02721; -0,03849;  1,57538;Magnetometer;    0,098;   -0,319;    0,615;MagnetometerFilter;    0,098;   -0,319;    0,615; ; 
Time;      1,010992; ; Orientation;    0,427;   -0,597;   31,558;OrientationFilter;    0,416;   -0,517;   28,074;OrientationPrediction;    0,406;   -0,566;   29,822;Acceleration; -0,03000; -0,00700; -0,95900;AccelerationFilter; -0,02682; -0,00788; -0,96307;AccelerationPrediction; -0,02746; -0,00652; -0,96330;Gyro; -0,00759; -0,00539;  1,44664;GyroFilter;  0,00833; -0,04482;  1,54484;Magnetometer;    0,097;   -0,321;    0,615;MagnetometerFilter;    0,098;   -0,319;    0,615; ; 
Time;      1,031025; ; Orientation;    0,418;   -0,602;   33,102;OrientationFilter;    0,419;   -0,550;   29,776;OrientationPrediction;    0,424;   -0,563;   31,432;Acceleration; -0,02100; -0,00900; -0,95500;AccelerationFilter; -0,02629; -0,00793; -0,96064;AccelerationPrediction; -0,02584; -0,00916; -0,95623;Gyro; -0,00719; -0,00489;  1,34570;GyroFilter;  0,00204; -0,02895;  1,48537;Magnetometer;    0,097;   -0,321;    0,615;MagnetometerFilter;    0,097;   -0,320;    0,615; ; 
Time;      1,050962; ; Orientation;    0,520;   -0,643;   34,686;OrientationFilter;    0,439;   -0,579;   31,424;OrientationPrediction;    0,478;   -0,612;   33,048;Acceleration; -0,02900; -0,00800; -0,96900;AccelerationFilter; -0,02577; -0,00816; -0,96119;AccelerationPrediction; -0,02512; -0,00815; -0,96531;Gyro;  0,08909; -0,03521;  1,38634;GyroFilter;  0,01761; -0,02539;  1,43763;Magnetometer;    0,097;   -0,321;    0,615;MagnetometerFilter;    0,097;   -0,320;    0,615; ; 
